,artist,genre,song_name,release_year,id_song
247,New Constellations,pop,Hot Blooded,2021,1ElySIlHwm1HX7sUjAZZnp
248,Ed Sheeran,pop,2step,2021,2SUxn2O9NHL6GHGQFgwCY0
249,Dua Lipa,pop,We're Good,2021,1diS6nkxMQc3wwC4G1j0bh
250,Dua Lipa,pop,We're Good,2021,1diS6nkxMQc3wwC4G1j0bh
251,Jasleen Royal,pop,"Ranjha (From ""Shershaah"")",2021,72zHuDxFQTjbL51qJQSA7j
252,Dayglow,pop,Close To You,2021,50PyquzZ9BaBwLZZd1AuuV
253,late night drive home,pop,Stress Relief,2021,7xLfmCx9jcZNgzlIK7NupN
254,OneRepublic,pop,Run,2021,2UbVnbE5FH6008mAm6Mmgw
255,P!nk,pop,Cover Me In Sunshine,2021,0UKUfxIkDAMZz7hMdiVX3m
256,Whitney Houston,pop,How Will I Know,2021,79wbJeLkXOlJh4AzaWCWfL
257,Teddy Swims,pop,Simple Things,2021,3qTnncgYlMT0k0Z0prgUgD
258,Thomas Rhett,pop,What’s Your Country Song,2021,4oR2cCQGs0Yt0Mgr2diV6V
259,Sabrina Carpenter,pop,Skin,2021,03B2SfXuvDh1m9F4tqrX07
260,Benson Boone,pop,Ghost Town,2021,135Lf4Q0CzlMNfOxbEUsLH
261,Taylor Swift,pop,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),2021,7l2tmgUhV7Y2aJHjiszifg
262,LPB Poody,pop,Batman,2021,1xMvdOFQaql3EBkHmuh2TK
263,Joel Corry,pop,I Wish (feat. Mabel),2021,0YORgvqP1MotwCnDZzOwII
264,Rag'n'Bone Man,pop,All You Ever Wanted,2021,7nX1m12HTyIyiATwrcHCUh
265,girl in red,pop,midnight love,2021,32XaqPVTVkkuOiOPQZ3SpA
266,Olivia Rodrigo,pop,good 4 u,2021,6P4d1NWBCNIYZjzF9k1mVN
267,ROSÉ,pop,On The Ground,2021,2pn8dNVSpYnAtlKFC8Q0DJ
268,Adele,pop,Can I Get It,2021,6w8ZPYdnGajyfPddTWdthN
269,Adele,pop,My Little Love,2021,2DuPBbS5mIldXnh7Wum8Cy
270,Nessa Barrett,pop,la di die (feat. Jaden Hossler),2021,3RLshk3cDQOqWhSIRCVaXL
271,Ashe,pop,Till Forever Falls Apart,2021,2769RhOZs0ezRncRW1vryp
272,Anne-Marie,pop,Kiss My (Uh Oh),2021,0MWiSBKm8Avs8iDIxcertp
273,Taylor Swift,pop,22 (Taylor's Version),2021,2T9WeqSMJJb8YBDHPYGU4p
274,Ayra Starr,pop,Bloody Samaritan,2021,1OoPhcM78evXIxjmSzCnmf
275,Wizkid,pop,Mood (feat. BNXN),2021,6jdTkoEaer7XNGSblczoSu
276,Simple Plan,pop,What's New Scooby-Doo?,2021,6DD5beNG6Ji3AYp5WrYnwD
277,Jason Derulo,pop,Acapulco,2021,3eJH2nAjvNXdmPfBkALiPZ
278,Yebba,pop,Far Away (feat. A$AP Rocky),2021,14qNHvX8h6HoynFuV0RxWS
279,Tom Grennan,pop,Don't Break the Heart,2021,4tS2pyUXiaTjHK7vCBomyF
280,Alesso,pop,When I’m Gone (with Katy Perry),2021,5902W4uHWzhtOff1UK7the
281,LISA,pop,LALISA,2021,7uQZVznj0uQOGC9KhV2Mg6
282,Mimi Webb,pop,Good Without,2021,15OCqNPYoLziEAsbVnqRj5
283,The Marías,pop,Hush,2021,4zXZ5Mq2L6jnsOsTssgRh8
284,Rema,pop,Soundgasm,2021,5c549LWiKCWGvcDsZwMN6v
285,Lorde,pop,The Path,2021,7JqqIi2ktnsNkYdQhKSCrz
286,Hotel Ugly,pop,Stevie Doesn't Wonder,2021,7BgyWwbbybJr2IbQoI1gzH
287,Post Malone,pop,One Right Now (with The Weeknd),2021,00Blm7zeNqgYLPtW6zg8cj
288,Stellar,pop,El Dorado,2021,3p94RpSxQdZocUfrzpemmm
289,BTS,pop,Permission to Dance,2021,3XYRV7ZSHqIRDG87DKTtry
290,MARINA,pop,Ancient Dreams in a Modern Land,2021,1R1ihosU2CSEaSw8e5ZF6E
291,Billie Eilish,pop,Oxytocin,2021,0UJAH9v2PmS7sBcuBquprR
292,FAVE,pop,Baby Riddim,2021,77eZIuMTB9HrQ86L4ljqEX
293,Rema,pop,Soundgasm,2021,6NcSi0HjkHbnH038uVg8OV
294,Q,pop,Take Me Where Your Heart Is,2021,1RJl5cZ8kFpoVFOS2x6scI
295,ROSÉ,pop,Gone,2021,2dHoVW9AxJVSRebPRyV2aA
296,Stray Kids,pop,CHEESE,2021,7qpSatdWQcRHA3hpedL2u4
297,Ed Sheeran,pop,Shivers - Ofenbach Remix,2021,1eGlStOBtFJ6Oc4hhN5tUR
298,P!nk,pop,All I Know So Far,2021,4LmN3eU1R1vVEdKuDELpGk
299,Tate McRae,pop,slower,2021,4X3Br7EVc8oy44zUwU1z5w
300,Ozzy Osbourne,rock,Crazy Train,2020,7ACxUo21jtTHzy7ZEV56vU
301,Tame Impala,rock,Borderline,2020,5hM5arv9KDbCHS0k9uqwjr
302,The Strokes,rock,The Adults Are Talking,2020,5ruzrDWcT0vuJIOMW7gMnW
303,VOILÀ,rock,Figure You Out,2020,2bFGGsScXp2Tu10jKMCKO6
304,YUNGBLUD,rock,parents,2020,5v4OkFH0TJ6W1hCFxyn0px
305,Tame Impala,rock,Is It True,2020,6RZmhpvukfyeSURhf4kZ0d
306,mgk,rock,my ex's best friend (with blackbear),2020,7kDUspsoYfLkWnZR7qwHZl
307,The Strokes,rock,Selfless,2020,2t0wwvR15fc3K1ey8OiOaN
308,The Black Keys,rock,Howlin' for You,2020,4yffABDkB5A9flvr9vQFck
309,Tame Impala,rock,One More Hour,2020,0mO6oS60RST2sWmN2FKknP
310,Will Paquin,rock,Chandelier,2020,4ENgK9ehJ9PxxrjY2iEH1j
311,mgk,rock,forget me too (feat. Halsey),2020,1VSuFS7PahCN3SWbOcQ98m
312,mgk,rock,bloody valentine,2020,6mADjHs6FXdroPzEGW6KVJ
313,Tame Impala,rock,Lost In Yesterday,2020,5JWPUEov2wlX7c0jhYZpeB
314,Bombay Bicycle Club,rock,"Eat, Sleep, Wake (Nothing But You)",2020,3nClCcBmn9NnrRQkQTkx1J
315,All Time Low,rock,Monsters (feat. blackbear),2020,0tyR7Bu9P086aWBFZ4QJoo
316,YUNGBLUD,rock,acting like that (feat. Machine Gun Kelly),2020,1Pv3rDsjRl98xEQC56p8A0
317,Biig Piig,rock,Feels Right,2020,0BWBqb5XxraObLopqskk6D
318,Bring Me The Horizon,rock,Parasite Eve,2020,36xBFaVGjqm7le8CTHytUj
319,Bring Me The Horizon,rock,Obey (with YUNGBLUD),2020,6MD6xpFK4cfquxRqXxqwjq
320,Bring Me The Horizon,rock,Teardrops,2020,3WATWS2Ywo5HeHtG0bE2iZ
321,Phoebe Bridgers,rock,Kyoto,2020,4vjvx7Zxkb4AltGcZ0BBvI
322,Khruangbin,rock,Time (You and I),2020,0S3BtG3i5tkQmehJhIhHF3
323,Tame Impala,rock,Breathe Deeper,2020,3LbZIhU0smEU5SUnxod4j4
324,Bring Me The Horizon,rock,1x1 (feat. Nova Twins),2020,6sIbv1oWOuma2qV907MUbk
325,The Strokes,rock,Ode To The Mets,2020,1BLOVHYYlH4JUHQGcpt75R
326,The Black Keys,rock,Tighten Up,2020,3C542UknrX76XSRXTyQ1Qg
327,Khruangbin,rock,So We Won't Forget,2020,4HpFU6eMThgW6Cael5AwYy
328,YUNGBLUD,rock,cotton candy,2020,5lVZiDONIcGowIOetTZ4ps
329,Panchiko,rock,All They Wanted,2020,28Ymf40EoJ6776juQZNPoY
330,YUNGBLUD,rock,mars,2020,6C6aknFp2XtjIq7xuvyfuY
331,The 1975,rock,Me & You Together Song,2020,6SrvijeageGUiFu9iCDdmM
332,mgk,rock,body bag (feat. YUNGBLUD & Bert McCracken of The Used),2020,0NZrY7Lc9g6V03hxRpfToV
333,Khruangbin,rock,Midnight,2020,7pnVHbcqbmP7LA1ey3ydvu
334,Loathe,rock,Is It Really You?,2020,4OmlsAT8r4q9vPFBvfYgyZ
335,Briston Maroney,rock,Freakin' Out On the Interstate,2020,0awZwmlC6pxH65KTZpadmX
336,Five Finger Death Punch,rock,A Little Bit Off,2020,6GqqGv8frU7kqzXkm2rewI
337,The Neighbourhood,rock,Stargazing,2020,0VF7YLIxSQKyNiFL3X6MmN
338,All Time Low,rock,Monsters (feat. Demi Lovato and blackbear),2020,50DMJJpAeQv4fIpxZvQz2e
339,YUNGBLUD,rock,"god save me, but don't drown me out",2020,0iVSLUaLzYPi1vDFTkjZhb
340,Chubby Checker,rock,The Twist,2020,4YCnTYbq3oL1Lqpyxg33CU
341,The Strokes,rock,Why Are Sundays So Depressing,2020,1aOxOpH4AkGAd8OMrKjyNY
342,The Neighbourhood,rock,Devil's Advocate,2020,4XfI7M5gLwEY84gYiH4RDD
343,Wallows,rock,OK,2020,0APAKxMXB7jdDs4kw1l30y
344,YUNGBLUD,rock,strawberry lipstick,2020,75ELnvpSiymLZVmYvqyvZJ
345,Deftones,rock,Ohms,2020,0h6vLT1rLneoc5I4sOxvB1
346,Rain City Drive,rock,Talk to a Friend,2020,6nqCVzh5uUc85E0Kctky9r
347,Jake Bugg,rock,All I Need,2020,3aMyQSDW0DJ7LTOkrd29hU
348,Hollow Ship,rock,Magic Mountain,2020,1gExMyY0hcnLisq9OJRabP
349,Chris Stapleton,rock,Arkansas,2020,0NdEdsXS9jbX1hnufawZ0z
350,AC/DC,rock,Shot In The Dark,2020,0sfdiwck2xr4PteGOdyOfz
351,The Strokes,rock,Brooklyn Bridge To Chorus,2020,2mDYYGaGd9uXKkK2YhDA3i
352,The Strokes,rock,Bad Decisions,2020,55N8cxpE1QDoeaaNqUnoZ2
353,Ultravox,rock,Vienna,2020,2LXjhNee4iPRVemx9NSZQ3
354,The Neighbourhood,rock,Cherry Flavoured,2020,40iocOzytrqaRn5RbGPDNp
355,Deftones,rock,Genesis,2020,6FfMQVzOC46ZL5byOQfUhT
356,Bring Me The Horizon,rock,Obey (with YUNGBLUD),2020,7fQox8Ere1HDm0jhSnsFHu
357,julie,rock,flutter,2020,5Pjvp4iXfHQRI9FfsFqbcA
358,The 1975,rock,The Birthday Party,2020,3wFPsw1WQJevCFoKpoLyTF
359,The 1975,rock,Tonight (I Wish I Was Your Boy),2020,7DmTaJoM7L020qm3egqNsM
360,Loathe,rock,Two-Way Mirror,2020,0b4TKuvZ4eJ8eHgJgXaCnN
361,grandson,rock,Dirty,2020,3pShTDa5E1bPBkrc1mxxGY
362,Tame Impala,rock,Posthumous Forgiveness,2020,1KcOU0q9AMXV9xi4tSzzCc
363,Tame Impala,rock,One More Year,2020,5ozqshq2dtU7SYCpCBu0NE
364,Beach Bunny,rock,Good Girls (Don’t Get Used),2020,2FnrUcdLWId0F13GT32ugT
365,Bring Me The Horizon,rock,Ludens,2020,4xWirulal0kGikFE3WSU75
366,Sun Room,rock,Sol Del Sur,2020,61EuOHKJepAeaXUTGUqfH4
367,Bring Me The Horizon,rock,Parasite Eve,2020,5OxclJsdFESni44YlpNpkR
368,Ozzy Osbourne,rock,Ordinary Man (feat. Elton John),2020,7CR5qGZ2eJwYrFQ8UmHuaR
369,Elvis Costello & The Attractions,rock,Oliver's Army,2020,4Zz1ctRTK04dytKiFuavBX
370,Ozzy Osbourne,rock,Ordinary Man (feat. Elton John),2020,6eEYGGFfFbtKHCgJM4uh9v
371,Somebody's Child,rock,Hold Me Like You Wanna - EP Version,2020,03NZVD1aXJsyl3uMYo5jHF
372,Khruangbin,rock,Summer Madness - Exclusive Cover Version,2020,5FpOcTfCOpPovAxnYcwrKQ
373,Nation of Language,rock,The Wall & I,2020,5qIOUorQ9AInP9UliORgCC
374,The Black Keys,rock,Everlasting Light,2020,50ruR1ueH4wroJBpJOnjQS
375,Cory Marks,rock,Outlaws & Outsiders,2020,2C2ExKriHRkD9qNilogjXn
376,Peach Pit,rock,Shampoo Bottles,2020,2INUkDPCO1eQlOFmIN5VAC
377,The Strokes,rock,Eternal Summer,2020,6IRzBP4gVoV4D2zHmocoWy
378,24kGoldn,rock,CITY OF ANGELS - YUNGBLUD Remix,2020,1MvNmc92AefUHhlup17uJ2
379,Deftones,rock,Ceremony,2020,2X5SHv5ubRTNIgMxxCPYdo
380,Ed Sheeran,rock,Bad Habits (feat. Bring Me The Horizon),2020,2tsM4FRW70JW2xtGc3oZqZ
381,flipturn,rock,Glistening,2020,3FRJFImdfX5NSY3QH3jI4u
382,Awaken I Am,rock,Roses,2020,7kX56S5T5acyvFmEWwDait
383,YUNGBLUD,rock,love song,2020,0DZr4tVoYT3rUJzm9w15Lg
384,YUNGBLUD,rock,weird!,2020,1OAkkP5JGtwDZbsE6dg988
385,Oliver Tree,rock,Hurt,2020,6Ph8QwsRfZunN5e1GGBIqa
386,Bring Me The Horizon,rock,One Day The Only Butterflies Left Will Be In Your Chest As You March Towards Your Death (feat. Amy Lee),2020,20Kau1BL5IUaPo4l488D57
387,YUNGBLUD,rock,teresa,2020,49c3mHgaXxXKnYgNojzo1O
388,The Beefs,rock,Red Bellied Black Snake,2020,6CjeXQnmTjcxmiTQISW9Qu
389,Good Kid,rock,Aloe Lite,2020,0TpJF2IIk9idRMJuSSXMLh
390,Bring Me The Horizon,rock,Teardrops,2020,3aniWcwiiYKHpm3F5TdeKD
391,Future Islands,rock,For Sure,2020,7EtMa8eHEOfvh1ANRHQ9uh
392,Vistas,rock,Stranger,2020,6rpmHPyW3hakVFHQyzQpjj
393,beabadoobee,rock,Worth It,2020,3r1qdSsvJEwiMKHeCWapMM
394,Ozzy Osbourne,rock,Under the Graveyard,2020,0LagWpYHMaQjbCeAIoOKVg
395,Loathe,rock,A Sad Cartoon,2020,2fyDWKsx5904KnZMGllmAv
396,Poppy,rock,All The Things She Said,2020,0wH55ChKuoZkmGhbIYtOI4
397,Pearl Jam,rock,Black - Live MTV Unplugged,2020,3xIaUb1WsnrqbJo6CsJMLO
398,Tame Impala,rock,It Might Be Time,2020,558ubozatFQlweufvHa3Ip
399,Palaye Royale,rock,Little Bastards,2020,6STnrl2lapbsGzEkqHZ5Rn
400,Tame Impala,rock,Instant Destiny,2020,6WCXBUFa0z3l9DoOY3k5Xe
401,COIN,rock,Crash My Car,2020,5SN3mwuodiwY3jPejBuUD5
402,The Strokes,rock,Not The Same Anymore,2020,5ncofiedz9Ej6YkvvXMKVn
403,Holding Absence,rock,Gravity,2020,1s1G7P7dp7M5v8Jo4ZikMT
404,Khruangbin,rock,Connaissais de Face,2020,0ibpvxLcFccvQJd0SjdUvW
405,The Strokes,rock,At The Door,2020,7lu6YLrlB1MU7HW8DJSuPa
406,Yves Tumor,rock,Kerosene!,2020,2OoKzfr7RB5o9cxHArUoIS
407,The Happy Fits,rock,She Wants Me (To Be Loved),2020,1yS9wpv8GW2c8tHC7P85JJ
408,YUNGBLUD,rock,Lemonade (with Denzel Curry),2020,4k9it7Buh3IXU7o3oLRjJL
409,Five Finger Death Punch,rock,Blue On Black,2020,53S6LBUl9MUX5uWcToKSHw
410,Yusuf / Cat Stevens,rock,"If You Want To Sing Out, Sing Out",2020,340t55txxJWQmTFK7wARZh
411,Letdown.,rock,Harder To Breathe,2020,7zKWLsNrRA6z9IiXDGgC2o
412,Wanda Jackson,rock,Funnel Of Love,2020,6uJXOi796U1D8iW9fj2ZGn
413,Marcus King,rock,The Well,2020,4wszHgvhXYlN2Io813hLQ1
414,The 1975,rock,People,2020,3ERlkLtr5K5C7VUqlDcNSR
415,I DONT KNOW HOW BUT THEY FOUND ME,rock,New Invention,2020,5vRXG939KMWdIPdLRYo9kw
416,Oliver Tree,rock,Jerk,2020,065bY5WrLvI3NN9VCK0QLe
417,Eyedress,rock,Jealous,2020,0AKS1WVEOUSYa3D2ZyOJvM
418,Guns N' Roses,rock,Sympathy For The Devil,2020,4InpYF6IH5bhuHwG0R0faj
419,BRKN LOVE,rock,River,2020,4tvmsvV1aUmbPKdzl19Or9
420,Panchiko,rock,Untitled Demo 1997,2020,09BgHVKTKv0gqFNep5GUtz
421,Tame Impala,rock,Glimmer,2020,1unBUyjeQUDiJ8N89XiDrr
422,Kip Moore,rock,She's Mine,2020,6NCbMyR7A8MjbX0UhaEgbd
423,Falling In Reverse,rock,Carry On,2020,3GSMJpuz3rFU8WtCws1rv5
424,YUNGBLUD,rock,the freak show,2020,2Lq0em0DLPkGmgs48Rt39b
425,Ozzy Osbourne,rock,Straight to Hell,2020,1mbPPfppc4tbxyvSRpgPrY
426,The Chats,rock,Pub Feed,2020,6Rz6yXr3RWpYdGst26tSYF
427,Royal Blood,rock,Trouble’s Coming,2020,5eR6OS3joTAHJToyzehKfu
428,julie,rock,kit,2020,6vyhJ4tMT5MEdEEpc6jLIX
429,Bad Nerves,rock,Baby Drummer,2020,3AL0jiB2Ix2u6x1MKMNcQv
430,Nothing But Thieves,rock,Can You Afford to Be An Individual?,2020,1fjygBqOg8E1t6RnYu5GIC
431,ULTRA SUNN,rock,Keep Your Eyes Peeled,2020,28KF83Qxd3raEAEjG1Rj0E
432,Tame Impala,rock,On Track,2020,0IuE6FnXPCdZ8NLuuvJRhb
433,Sir Chloe,rock,Sedona,2020,2a2X0YHfFZtH3CuuNJy1JF
434,YUNGBLUD,rock,charity,2020,0Vf14R77kdV1NwzGhAUogr
435,Biig Piig,rock,Switch,2020,2j5AyPkjugfvw0HWrK1Wvr
436,The Royston Club,rock,Mrs Narcissistic,2020,6rgOiBntxsN8MvM2LsSe3v
437,Slow Pulp,rock,Idaho,2020,4FvqAI5GwPspJE3TkMGnEb
438,Point North,rock,Into The Dark (feat. Kellin Quinn),2020,7qCzenL7S1onPt6QdRsDsd
439,AC/DC,rock,Demon Fire,2020,6jtUOVRO4p09Z7E35ERRL7
440,Black Stone Cherry,rock,Again,2020,79wVMF2iOCML96gdWYqO9L
441,DAY6,rock,Love me or Leave me,2020,4srbKZGPFWK1rqVFS9KDFR
442,NO CIGAR,rock,1999,2020,21k9X5qpv44hHi3A2pUbVP
443,Tame Impala,rock,Tomorrow's Dust,2020,666PdikRnUzdvjT9p5wWND
444,Palaye Royale,rock,Tonight Is The Night I Die,2020,417a1PceLb6Z5lnJaRrN07
445,Deftones,rock,Headless,2020,2yoIMKtEtb7iEAmyLdmS02
446,YUNGBLUD,rock,superdeadfriends,2020,1mgvj05QVQdO7dPgHTooXF
447,The Coral,rock,Dreaming Of You (In Isolation),2020,1dGEs4ynYJn3MpCDUCqhzy
448,Old Mervs,rock,Cellphone,2020,6qXjQ4aPhSr6aTnhvKjt40
449,Deftones,rock,Urantia,2020,33WXUh74RZ4CEfUkpJwHWE
450,Metallica,rock,Enter Sandman - Remastered 2021,2021,3DwQ7AH3xGD9h65ezslm6q
451,Metallica,rock,Nothing Else Matters - Remastered 2021,2021,6QAsrXPnMSXIbV0yEJHlEX
452,Duran Duran,rock,INVISIBLE,2021,51EpFns3CG9taCMQz6XDom
453,Metallica,rock,Sad But True - Remastered 2021,2021,5ltXoDLlI0rFZAmOXbAp5T
454,Del Water Gap,rock,Ode to a Conversation Stuck in Your Throat,2021,51Lf3l6wx008NdBxCQnD6B
455,Mareux,rock,The Perfect Girl,2021,5RBOcBpJXaNnHCGViJmYhh
456,Metallica,rock,The Unforgiven - Remastered 2021,2021,5lqyqPU3JkpCbUbLmTVQPW
457,beabadoobee,rock,Cologne,2021,1NaDK3atogQEn9glK5fYuy
458,YUNGBLUD,rock,fleabag,2021,3TFtD8GZNw9v6vVWr3hnWy
459,Metallica,rock,Wherever I May Roam - Remastered 2021,2021,3quYoE7KgIIaqVXPd7MpX0
460,Inhaler,rock,Cheer Up Baby,2021,4jwrBNhvazRacmab5ArWSZ
461,AJR,rock,Bang!,2021,2I2AqFb0f9UNnolWc2MafC
462,The Royston Club,rock,Mrs Narcissistic,2021,1HiFR7dHwt2URTf90yBRkd
463,Twenty One Pilots,rock,Shy Away,2021,2nG54Y4a3sH9YpfxMolOyi
464,Inhaler,rock,When It Breaks,2021,2RSTIsdhq5vqqr2GcTFdGM
465,late night drive home,rock,Stress Relief,2021,7xLfmCx9jcZNgzlIK7NupN
466,Royal Blood,rock,Trouble’s Coming,2021,6voIJ7OWwRabSZDC77D5Hp
467,Rag'n'Bone Man,rock,All You Ever Wanted,2021,7nX1m12HTyIyiATwrcHCUh
468,Richard Ashcroft,rock,C'mon People (We're Making It Now) (feat. Liam Gallagher),2021,6GJRpKeLAD5xWf40HqYJw1
469,Nessa Barrett,rock,la di die (feat. Jaden Hossler),2021,3RLshk3cDQOqWhSIRCVaXL
470,The Reytons,rock,Broke Boys Cartel,2021,6gQyRVdgnlr8RPkBBeRLkq
471,Holding Absence,rock,Afterlife,2021,7ridH3hy4aXG6Kn1XomKrO
472,Caskets,rock,Glass Heart,2021,1nxbn0COjeyH7MQZ27T3CR
473,Måneskin,rock,CORALINE,2021,7HMz8o0m7ASQ3ImFPfhWTY
474,Biffy Clyro,rock,A Hunger in Your Haunt,2021,3SCDUKP0PpE3ePJwNDoCyL
475,Louis Dunford,rock,When We Were Hooligans,2021,0AVwOQcCfIatMrKTzQvu3u
476,Ozzy Osbourne,rock,No More Tears,2021,04jqYY1oGk33BL0FtfSUg5
477,Volbeat,rock,Shotgun Blues,2021,2SMNxADB0ffqaIoOwl2x06
478,WILLOW,rock,t r a n s p a r e n t s o u l feat. Travis Barker,2021,5JKnYZOhSP7rOK0jPYcCjV
479,Caskets,rock,Lost in Echoes,2021,13YWByXibBltt3T5u3IcT7
480,WILLOW,rock,t r a n s p a r e n t s o u l feat. Travis Barker,2021,1QL7nSDZCwZMnbisV4KOXt
481,Royal Blood,rock,Oblivion,2021,3Ye5icBka8ODjcaEQakPvZ
482,Twenty One Pilots,rock,Choker,2021,732E6ibFkQR5lNIPEeiEnx
483,Del Water Gap,rock,Better Than I Know Myself,2021,4PawewnYu8lyLk3DX1RCNu
484,Greta Van Fleet,rock,Light My Love,2021,4iya38ctQ1httyA6NOG9oW
